Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code,Duration
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:45,13:20,1 stop,Standard Stopover,5628,saudia,jeddah,455,1.0,JED,455
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,18:55,16:20,1 stop,No Meal,10844,saudia,dammam,1285,1.0,DMM,1285
Saudia,2019-06-15,Jeddah,London,Jeddah → London,08:30,19:15,1 stop,Standard Stopover,8937,saudia,jeddah,645,1.0,JED,645
Saudia,2019-03-06,Dammam,Riyadh,Dammam → Riyadh,14:20,16:55,non-stop,Express Flight,5618,saudia,dammam,155,0.0,DMM,155
Saudia,2019-04-09,Jeddah,London,Jeddah → London,07:00,19:15,1 stop,Standard Stopover,6674,saudia,jeddah,735,1.0,JED,735
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,11:40,14:30,non-stop,Express Flight,3898,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,18:55,20:45,1 stop,No Meal,10844,saudia,dammam,1550,1.0,DMM,1550
Saudia,2019-06-03,Jeddah,London,Jeddah → London,20:15,19:15,2 stops,Multi Stopover,13381,saudia,jeddah,1380,2.0,JED,1380
Saudia,2019-05-21,Jeddah,London,Jeddah → London,17:15,19:15,2 stops,Multi Stopover,11972,saudia,jeddah,1560,2.0,JED,1560
Saudia,2019-03-03,Jeddah,London,Jeddah → London,17:30,04:25,1 stop,Standard Stopover,17024,saudia,jeddah,655,1.0,JED,655
Saudia,2019-04-09,Jeddah,London,Jeddah → London,21:50,03:35,1 stop,Standard Stopover,7398,saudia,jeddah,345,1.0,JED,345
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,10:30,17:45,2 stops,Change airports,17461,saudia,riyadh,435,2.0,RUH,435
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,1 stop,Standard Stopover,13731,saudia,dammam,735,1.0,DMM,735
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,16:55,08:15,1 stop,Standard Stopover,13555,saudia,riyadh,920,1.0,RUH,920
Saudia,2019-04-27,Dammam,Riyadh,Dammam → Riyadh,17:15,19:50,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-21,Jeddah,London,Jeddah → London,07:05,19:00,1 stop,Standard Stopover,16289,saudia,jeddah,715,1.0,JED,715
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:05,12:10,1 stop,Standard Stopover,7520,saudia,jeddah,425,1.0,JED,425
Saudia,2019-05-18,Jeddah,London,Jeddah → London,10:35,01:30,1 stop,Standard Stopover,7503,saudia,jeddah,895,1.0,JED,895
Saudia,2019-03-27,Jeddah,London,Jeddah → London,08:25,19:15,1 stop,Standard Stopover,8601,saudia,jeddah,650,1.0,JED,650
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,08:25,12:00,1 stop,No Meal,7064,saudia,dammam,1655,1.0,DMM,1655
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,07:35,19:25,1 stop,Standard Stopover,5192,saudia,dammam,710,1.0,DMM,710
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,15:55,21:25,1 stop,Standard Stopover,9158,saudia,dammam,330,1.0,DMM,330
Saudia,2019-03-06,Jeddah,London,Jeddah → London,17:00,01:35,1 stop,Standard Stopover,24318,saudia,jeddah,515,1.0,JED,515
Saudia,2019-05-21,Jeddah,London,Jeddah → London,07:10,18:10,1 stop,Standard Stopover,7038,saudia,jeddah,660,1.0,JED,660
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,22:20,01:10,non-stop,Express Flight,7303,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,05:25,10:10,1 stop,Standard Stopover,8021,saudia,riyadh,285,1.0,RUH,285
Saudia,2019-05-15,Jeddah,London,Jeddah → London,10:00,19:15,1 stop,Standard Stopover,14323,saudia,jeddah,555,1.0,JED,555
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,07:00,20:25,1 stop,Standard Stopover,10203,saudia,dammam,805,1.0,DMM,805
Saudia,2019-06-15,Jeddah,London,Jeddah → London,19:00,01:30,1 stop,Standard Stopover,7408,saudia,jeddah,390,1.0,JED,390
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,21:20,22:45,non-stop,Express Flight,2227,saudia,medina,85,0.0,MED,85
Saudia,2019-06-15,Jeddah,London,Jeddah → London,11:30,19:15,1 stop,Standard Stopover,16108,saudia,jeddah,465,1.0,JED,465
Saudia,2019-06-15,Jeddah,London,Jeddah → London,18:15,12:35,1 stop,No Meal,10262,saudia,jeddah,1100,1.0,JED,1100
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:00,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,600,1.0,JED,600
Saudia,2019-06-03,Jeddah,London,Jeddah → London,22:50,19:00,1 stop,No Meal,10262,saudia,jeddah,1210,1.0,JED,1210
Saudia,2019-05-18,Jeddah,London,Jeddah → London,14:20,22:30,1 stop,Standard Stopover,7640,saudia,jeddah,490,1.0,JED,490
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,07:10,18:50,1 stop,Standard Stopover,8610,saudia,dammam,700,1.0,DMM,700
Saudia,2019-03-21,Jeddah,London,Jeddah → London,08:00,18:50,1 stop,Standard Stopover,12767,saudia,jeddah,650,1.0,JED,650
Saudia,2019-06-12,Jeddah,London,Jeddah → London,08:50,21:00,1 stop,Standard Stopover,6093,saudia,jeddah,730,1.0,JED,730
Saudia,2019-04-27,Jeddah,London,Jeddah → London,06:50,16:10,1 stop,Standard Stopover,6442,saudia,jeddah,560,1.0,JED,560
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,06:00,08:45,non-stop,No Meal,4030,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-06,Jeddah,London,Jeddah → London,13:00,21:00,1 stop,Standard Stopover,7408,saudia,jeddah,480,1.0,JED,480
Saudia,2019-06-03,Jeddah,London,Jeddah → London,07:05,16:10,1 stop,Standard Stopover,10696,saudia,jeddah,545,1.0,JED,545
Saudia,2019-03-12,Dammam,Riyadh,Dammam → Riyadh,09:00,11:30,non-stop,Express Flight,6982,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-09,Medina,Cairo,Medina → Cairo,19:05,20:35,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,06:45,12:15,1 stop,Standard Stopover,23677,saudia,riyadh,330,1.0,RUH,330
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,09:50,08:55,2 stops,Multi Stopover,13227,saudia,dammam,1385,2.0,DMM,1385
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,12:00,13:25,non-stop,Express Flight,2754,saudia,medina,85,0.0,MED,85
Saudia,2019-05-18,Jeddah,London,Jeddah → London,04:55,21:00,1 stop,Standard Stopover,6758,saudia,jeddah,965,1.0,JED,965
Saudia,2019-05-18,Jeddah,London,Jeddah → London,14:10,17:10,non-stop,Express Flight,6934,saudia,jeddah,180,0.0,JED,180
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:25,18:50,2 stops,Multi Stopover,18799,saudia,jeddah,805,2.0,JED,805
Saudia,2019-05-06,Medina,Cairo,Medina → Cairo,19:35,21:05,non-stop,Express Flight,5678,saudia,medina,90,0.0,MED,90
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,07:00,20:20,1 stop,Standard Stopover,27992,saudia,riyadh,800,1.0,RUH,800
Saudia,2019-04-01,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,No Meal,4544,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,18:55,16:20,1 stop,No Meal,7757,saudia,dammam,1285,1.0,DMM,1285
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:05,22:15,1 stop,Standard Stopover,6373,saudia,jeddah,310,1.0,JED,310
Saudia,2019-06-15,Jeddah,London,Jeddah → London,14:35,12:35,2 stops,Multi Stopover,13376,saudia,jeddah,1320,2.0,JED,1320
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,14:25,16:55,non-stop,Express Flight,5644,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,20:25,21:05,1 stop,Standard Stopover,13067,saudia,dammam,1480,1.0,DMM,1480
Saudia,2019-05-15,Jeddah,London,Jeddah → London,07:10,16:10,1 stop,Standard Stopover,6513,saudia,jeddah,540,1.0,JED,540
Saudia,2019-05-09,Medina,Cairo,Medina → Cairo,12:00,13:30,non-stop,Express Flight,4392,saudia,medina,90,0.0,MED,90
Saudia,2019-03-06,Dammam,Riyadh,Dammam → Riyadh,05:30,08:20,non-stop,Express Flight,4778,saudia,dammam,170,0.0,DMM,170
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,20:00,20:45,1 stop,No Meal,10844,saudia,dammam,1485,1.0,DMM,1485
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,05:50,12:30,2 stops,Multi Stopover,12723,saudia,dammam,1840,2.0,DMM,1840
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,21:10,09:15,1 stop,No Meal,11134,saudia,dammam,725,1.0,DMM,725
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,Express Flight,7229,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-06-06,Jeddah,London,Jeddah → London,11:30,04:25,1 stop,No Meal,10262,saudia,jeddah,1015,1.0,JED,1015
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,05:30,08:20,non-stop,Express Flight,4778,saudia,dammam,170,0.0,DMM,170
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,23:30,02:20,non-stop,Express Flight,8033,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-27,Jeddah,London,Jeddah → London,05:15,06:50,1 stop,Standard Stopover,8425,saudia,jeddah,1535,1.0,JED,1535
Saudia,2019-06-03,Jeddah,London,Jeddah → London,14:35,12:35,2 stops,No Meal,10919,saudia,jeddah,1320,2.0,JED,1320
Saudia,2019-03-06,Jeddah,London,Jeddah → London,08:55,18:50,1 stop,Standard Stopover,15411,saudia,jeddah,595,1.0,JED,595
Saudia,2019-06-12,Jeddah,London,Jeddah → London,13:05,09:25,2 stops,Multi Stopover,10975,saudia,jeddah,1220,2.0,JED,1220
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,16:45,21:05,1 stop,Standard Stopover,6535,saudia,dammam,1700,1.0,DMM,1700
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,10:20,17:35,1 stop,Standard Stopover,8355,saudia,dammam,435,1.0,DMM,435
Flynas,2019-06-18,Abha,Dammam,Abha → Dammam,17:45,20:05,non-stop,No Baggage,3543,flynas,abha,140,0.0,AHB,140
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,20:20,18:45,1 stop,Standard Stopover,12102,saudia,dammam,1345,1.0,DMM,1345
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,17:00,09:45,1 stop,No Meal,9314,saudia,dammam,1005,1.0,DMM,1005
Saudia,2019-05-18,Jeddah,London,Jeddah → London,18:35,01:30,1 stop,Standard Stopover,7503,saudia,jeddah,415,1.0,JED,415
Saudia,2019-03-03,Jeddah,London,Jeddah → London,06:10,11:20,1 stop,Standard Stopover,9748,saudia,jeddah,310,1.0,JED,310
Saudia,2019-06-27,Dammam,Riyadh,Dammam → Riyadh,17:15,19:50,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:30,16:20,1 stop,No Meal,8586,saudia,dammam,590,1.0,DMM,590
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:25,12:35,2 stops,Multi Stopover,13882,saudia,jeddah,1630,2.0,JED,1630
Saudia,2019-05-21,Riyadh,Jeddah,Riyadh → Jeddah,15:50,18:45,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-03-24,Medina,Cairo,Medina → Cairo,06:20,07:40,non-stop,Express Flight,2575,saudia,medina,80,0.0,MED,80
Saudia,2019-05-21,Riyadh,Jeddah,Riyadh → Jeddah,21:15,00:15,non-stop,Express Flight,3943,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-04-24,Jeddah,London,Jeddah → London,08:45,13:15,1 stop,No Baggage,4760,saudia,jeddah,270,1.0,JED,270
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,06:30,22:35,1 stop,No Meal,8824,saudia,dammam,965,1.0,DMM,965
Saudia,2019-03-21,Jeddah,London,Jeddah → London,09:00,19:15,1 stop,Standard Stopover,6902,saudia,jeddah,615,1.0,JED,615
Saudia,2019-03-21,Jeddah,London,Jeddah → London,16:45,07:10,1 stop,Standard Stopover,6151,saudia,jeddah,865,1.0,JED,865
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,16:50,05:35,2 stops,Multi Stopover,12324,saudia,dammam,765,2.0,DMM,765
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,05:45,10:25,1 stop,No Meal,11087,saudia,riyadh,280,1.0,RUH,280
Saudia,2019-03-03,Dammam,Riyadh,Dammam → Riyadh,19:35,22:05,non-stop,Express Flight,5964,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,20:25,22:05,1 stop,Standard Stopover,14151,saudia,dammam,1540,1.0,DMM,1540
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,09:35,14:25,1 stop,Standard Stopover,11467,saudia,dammam,1730,1.0,DMM,1730
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,non-stop,Express Flight,3873,saudia,dammam,140,0.0,DMM,140
Saudia,2019-03-21,Jeddah,London,Jeddah → London,15:00,01:35,1 stop,Standard Stopover,13542,saudia,jeddah,635,1.0,JED,635
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,1 stop,No Meal,10844,saudia,dammam,735,1.0,DMM,735
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,01:30,04:15,non-stop,Express Flight,6144,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-27,Jeddah,London,Jeddah → London,14:00,19:00,1 stop,No Meal,10262,saudia,jeddah,300,1.0,JED,300
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,11:10,13:55,non-stop,Express Flight,3383,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:30,20:25,1 stop,Standard Stopover,10413,saudia,dammam,1615,1.0,DMM,1615
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:35,19:10,1 stop,No Meal,13994,saudia,dammam,575,1.0,DMM,575
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,05:50,23:15,2 stops,Multi Stopover,13143,saudia,dammam,1045,2.0,DMM,1045
Saudia,2019-03-21,Jeddah,London,Jeddah → London,08:25,18:50,1 stop,Standard Stopover,13069,saudia,jeddah,625,1.0,JED,625
Saudia,2019-05-27,Jeddah,London,Jeddah → London,19:10,12:35,2 stops,Multi Stopover,15129,saudia,jeddah,1045,2.0,JED,1045
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,non-stop,Express Flight,3898,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,08:25,16:20,1 stop,Standard Stopover,13941,saudia,dammam,475,1.0,DMM,475
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,10:30,11:20,1 stop,Standard Stopover,6383,saudia,riyadh,1490,1.0,RUH,1490
Saudia,2019-06-01,Jeddah,London,Jeddah → London,07:05,21:00,1 stop,No Meal,10406,saudia,jeddah,835,1.0,JED,835
Saudia,2019-06-06,Jeddah,London,Jeddah → London,15:00,01:30,1 stop,Standard Stopover,5883,saudia,jeddah,630,1.0,JED,630
Saudia,2019-03-27,Jeddah,London,Jeddah → London,10:45,21:00,1 stop,Standard Stopover,6838,saudia,jeddah,615,1.0,JED,615
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,06:30,19:50,1 stop,Standard Stopover,14781,saudia,dammam,800,1.0,DMM,800
Saudia,2019-06-09,Jeddah,London,Jeddah → London,19:45,04:25,1 stop,No Meal,10577,saudia,jeddah,520,1.0,JED,520
Saudia,2019-05-15,Jeddah,London,Jeddah → London,13:05,22:30,1 stop,Standard Stopover,9646,saudia,jeddah,565,1.0,JED,565
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:00,09:10,non-stop,Express Flight,6216,saudia,jeddah,190,0.0,JED,190
Saudia,2019-05-12,Jeddah,London,Jeddah → London,11:00,14:15,non-stop,Express Flight,9564,saudia,jeddah,195,0.0,JED,195
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,21:10,04:40,1 stop,Standard Stopover,14781,saudia,dammam,450,1.0,DMM,450
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-09,Dammam,Riyadh,Dammam → Riyadh,22:10,00:55,non-stop,Express Flight,4148,saudia,dammam,165,0.0,DMM,165
Saudia,2019-06-27,Jeddah,London,Jeddah → London,11:40,19:15,1 stop,No Meal,7268,saudia,jeddah,455,1.0,JED,455
Saudia,2019-06-01,Dammam,Riyadh,Dammam → Riyadh,14:15,16:45,non-stop,Express Flight,6245,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-01,Jeddah,London,Jeddah → London,06:45,04:25,2 stops,Multi Stopover,13376,saudia,jeddah,1300,2.0,JED,1300
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,23:55,02:45,non-stop,Express Flight,4483,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-03,Jeddah,London,Jeddah → London,02:15,04:25,1 stop,No Meal,11627,saudia,jeddah,1570,1.0,JED,1570
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,17:00,09:10,1 stop,Standard Stopover,13310,saudia,dammam,970,1.0,DMM,970
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,No Meal,7754,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-04-01,Medina,Cairo,Medina → Cairo,19:05,20:35,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-06-12,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,10231,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-06-03,Jeddah,London,Jeddah → London,09:40,12:35,2 stops,No Meal,10368,saudia,jeddah,1615,2.0,JED,1615
Saudia,2019-06-06,Jeddah,London,Jeddah → London,07:05,09:25,2 stops,Multi Stopover,11447,saudia,jeddah,1580,2.0,JED,1580
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:25,04:25,2 stops,Multi Stopover,18799,saudia,jeddah,1380,2.0,JED,1380
Saudia,2019-03-09,Dammam,Riyadh,Dammam → Riyadh,15:10,17:45,non-stop,Express Flight,4462,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,20:25,19:10,1 stop,Standard Stopover,13067,saudia,dammam,1365,1.0,DMM,1365
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,18:55,19:50,1 stop,Standard Stopover,12681,saudia,dammam,1495,1.0,DMM,1495
Flynas,2019-06-03,Abha,Dammam,Abha → Dammam,07:05,09:20,non-stop,Express Flight,3687,flynas,abha,135,0.0,AHB,135
Saudia,2019-03-27,Jeddah,London,Jeddah → London,17:30,01:35,1 stop,Standard Stopover,6628,saudia,jeddah,485,1.0,JED,485
Saudia,2019-03-09,Jeddah,London,Jeddah → London,21:40,07:40,1 stop,Standard Stopover,13832,saudia,jeddah,600,1.0,JED,600
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,08:30,11:30,non-stop,Express Flight,6860,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,12:00,11:10,2 stops,Multi Stopover,10676,saudia,dammam,1390,2.0,DMM,1390
Saudia,2019-06-03,Jeddah,London,Jeddah → London,22:50,04:25,1 stop,Standard Stopover,14714,saudia,jeddah,335,1.0,JED,335
Saudia,2019-06-12,Jeddah,London,Jeddah → London,19:45,19:00,1 stop,No Meal,10262,saudia,jeddah,1395,1.0,JED,1395
Saudia,2019-05-21,Medina,Cairo,Medina → Cairo,19:05,20:35,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,07:35,22:55,1 stop,Standard Stopover,6785,saudia,dammam,920,1.0,DMM,920
Saudia,2019-05-21,Jeddah,London,Jeddah → London,16:00,01:30,1 stop,Standard Stopover,14067,saudia,jeddah,570,1.0,JED,570
Saudia,2019-05-21,Jeddah,London,Jeddah → London,20:00,04:25,2 stops,No Meal,15318,saudia,jeddah,505,2.0,JED,505
Saudia,2019-03-09,Jeddah,London,Jeddah → London,18:15,04:25,1 stop,No Meal,14053,saudia,jeddah,610,1.0,JED,610
Saudia,2019-06-27,Medina,Cairo,Medina → Cairo,07:05,08:30,non-stop,Express Flight,8040,saudia,medina,85,0.0,MED,85
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,05:50,08:55,2 stops,Multi Stopover,12723,saudia,dammam,1625,2.0,DMM,1625
Saudia,2019-06-27,Jeddah,London,Jeddah → London,14:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1355,1.0,JED,1355
Saudia,2019-03-27,Jeddah,London,Jeddah → London,16:45,07:10,1 stop,Standard Stopover,6151,saudia,jeddah,865,1.0,JED,865
Saudia,2019-06-03,Jeddah,London,Jeddah → London,17:55,22:50,1 stop,Standard Stopover,5409,saudia,jeddah,295,1.0,JED,295
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:20,20:20,1 stop,Standard Stopover,9345,saudia,dammam,1440,1.0,DMM,1440
Saudia,2019-06-15,Jeddah,London,Jeddah → London,12:55,19:15,2 stops,Multi Stopover,12646,saudia,jeddah,1820,2.0,JED,1820
Saudia,2019-06-27,Jeddah,London,Jeddah → London,13:25,12:35,2 stops,No Meal,11150,saudia,jeddah,1390,2.0,JED,1390
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,16:55,18:25,non-stop,Express Flight,4784,saudia,medina,90,0.0,MED,90
Saudia,2019-03-27,Jeddah,London,Jeddah → London,21:50,04:25,1 stop,Standard Stopover,12242,saudia,jeddah,395,1.0,JED,395
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,22:40,10:40,1 stop,Standard Stopover,11323,saudia,dammam,720,1.0,DMM,720
Saudia,2019-04-18,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,non-stop,Express Flight,4409,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,08:55,21:20,1 stop,Standard Stopover,16736,saudia,riyadh,745,1.0,RUH,745
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,19:30,20:45,non-stop,Express Flight,3100,saudia,medina,75,0.0,MED,75
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,No Meal,13029,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,14:25,16:55,non-stop,Express Flight,4804,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,07:10,20:20,1 stop,Standard Stopover,9555,saudia,dammam,790,1.0,DMM,790
Saudia,2019-06-27,Jeddah,London,Jeddah → London,15:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1295,1.0,JED,1295
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,19:35,22:05,non-stop,Express Flight,5964,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-12,Jeddah,London,Jeddah → London,02:00,07:45,1 stop,Standard Stopover,6386,saudia,jeddah,345,1.0,JED,345
Saudia,2019-04-09,Jeddah,London,Jeddah → London,08:00,19:15,1 stop,Standard Stopover,6377,saudia,jeddah,675,1.0,JED,675
Flynas,2019-03-18,Abha,Dammam,Abha → Dammam,08:20,10:35,non-stop,No Baggage,3807,flynas,abha,135,0.0,AHB,135
Saudia,2019-06-03,Jeddah,London,Jeddah → London,16:00,01:30,1 stop,Standard Stopover,13377,saudia,jeddah,570,1.0,JED,570
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,No Baggage,3841,saudia,dammam,145,0.0,DMM,145
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,14:35,14:35,1 stop,Standard Stopover,6528,saudia,dammam,1440,1.0,DMM,1440
Saudia,2019-05-24,Medina,Cairo,Medina → Cairo,06:20,07:40,non-stop,Express Flight,3100,saudia,medina,80,0.0,MED,80
Flynas,2019-06-24,Abha,Dammam,Abha → Dammam,07:45,10:00,non-stop,Express Flight,3687,flynas,abha,135,0.0,AHB,135
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,08:00,05:05,1 stop,Standard Stopover,14815,saudia,riyadh,1265,1.0,RUH,1265
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,04:00,06:50,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-12,Jeddah,London,Jeddah → London,20:55,04:25,1 stop,Standard Stopover,14714,saudia,jeddah,450,1.0,JED,450
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,15:05,20:20,1 stop,Standard Stopover,4859,saudia,dammam,315,1.0,DMM,315
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,14:05,22:35,1 stop,No Meal,10844,saudia,dammam,510,1.0,DMM,510
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,12:10,17:05,1 stop,Standard Stopover,4410,saudia,riyadh,295,1.0,RUH,295
Saudia,2019-05-21,Medina,Cairo,Medina → Cairo,02:35,04:05,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,23:30,02:20,non-stop,Express Flight,5694,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-09,Jeddah,London,Jeddah → London,17:00,01:30,1 stop,Standard Stopover,9424,saudia,jeddah,510,1.0,JED,510
Saudia,2019-06-15,Jeddah,London,Jeddah → London,19:45,19:00,1 stop,No Meal,10262,saudia,jeddah,1395,1.0,JED,1395
Saudia,2019-06-09,Jeddah,London,Jeddah → London,17:15,07:40,2 stops,Multi Stopover,12199,saudia,jeddah,865,2.0,JED,865
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,11:30,14:20,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH,170
