Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,3h,non-stop,No Meal,4544,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,11:30,18:50,7h 20m,1 stop,No Meal,6017,saudia,jeddah,440,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,08:25,16:20,7h 55m,1 stop,Standard Stopover,14781,saudia,dammam,475,1.0,DMM
Saudia,2019-06-06,Jeddah,London,Jeddah → London,12:55,19:15,30h 20m,2 stops,Multi Stopover,12646,saudia,jeddah,1820,2.0,JED
Flynas,2019-06-09,Abha,Dammam,Abha → Dammam,11:35,14:00,2h 25m,non-stop,Express Flight,3858,flynas,abha,145,0.0,AHB
Saudia,2019-04-01,Jeddah,London,Jeddah → London,17:55,22:50,4h 55m,1 stop,Standard Stopover,4957,saudia,jeddah,295,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,17:30,12:35,19h 5m,1 stop,No Meal,10262,saudia,jeddah,1145,1.0,JED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,19:45,23:25,27h 40m,1 stop,No Meal,10031,saudia,dammam,1660,1.0,DMM
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,18:55,09:20,14h 25m,1 stop,Standard Stopover,14388,saudia,dammam,865,1.0,DMM
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,18:55,22:35,27h 40m,1 stop,No Meal,10844,saudia,dammam,1660,1.0,DMM
Saudia,2019-03-27,Jeddah,London,Jeddah → London,19:10,19:45,24h 35m,2 stops,No Meal,8882,saudia,jeddah,1475,2.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:40,12:35,26h 55m,2 stops,Multi Stopover,13014,saudia,jeddah,1615,2.0,JED
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,09:25,18:30,9h 5m,1 stop,Standard Stopover,8366,saudia,dammam,545,1.0,DMM
Saudia,2019-06-01,Jeddah,London,Jeddah → London,14:25,17:40,3h 15m,non-stop,Express Flight,6015,saudia,jeddah,195,0.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,19:10,18:50,47h 40m,2 stops,Multi Stopover,20694,saudia,jeddah,2860,2.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,07:05,18:50,11h 45m,1 stop,Standard Stopover,17024,saudia,jeddah,705,1.0,JED
Saudia,2019-03-01,Jeddah,London,Jeddah → London,14:35,22:20,7h 45m,1 stop,Standard Stopover,14762,saudia,jeddah,465,1.0,JED
Saudia,2019-05-01,Medina,Cairo,Medina → Cairo,06:20,07:40,1h 20m,non-stop,Express Flight,3625,saudia,medina,80,0.0,MED
Saudia,2019-03-18,Medina,Cairo,Medina → Cairo,20:05,21:35,1h 30m,non-stop,Express Flight,2227,saudia,medina,90,0.0,MED
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,09:35,12:20,2h 45m,non-stop,Express Flight,4804,saudia,dammam,165,0.0,DMM
Saudia,2019-06-09,Medina,Cairo,Medina → Cairo,02:55,04:20,1h 25m,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED
Saudia,2019-03-24,Medina,Cairo,Medina → Cairo,07:10,08:35,1h 25m,non-stop,No Meal,2470,saudia,medina,85,0.0,MED
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,11:40,18:25,6h 45m,1 stop,Standard Stopover,12284,saudia,riyadh,405,1.0,RUH
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,22:10,01:00,2h 50m,non-stop,Express Flight,3419,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-21,Jeddah,London,Jeddah → London,15:00,04:25,13h 25m,1 stop,Standard Stopover,12767,saudia,jeddah,805,1.0,JED
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,21:00,23:50,2h 50m,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-15,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,Express Flight,3625,saudia,riyadh,175,0.0,RUH
Flynas,2019-05-27,Abha,Dammam,Abha → Dammam,09:45,12:00,2h 15m,non-stop,Express Flight,3597,flynas,abha,135,0.0,AHB
Saudia,2019-04-21,Dammam,Riyadh,Dammam → Riyadh,15:15,17:45,2h 30m,non-stop,Express Flight,5224,saudia,dammam,150,0.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,17:05,22:25,5h 20m,1 stop,Standard Stopover,6147,saudia,jeddah,320,1.0,JED
Saudia,2019-06-18,Riyadh,Jeddah,Riyadh → Jeddah,15:50,18:45,2h 55m,non-stop,Express Flight,8016,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,12:00,11:10,23h 10m,2 stops,Multi Stopover,11148,saudia,dammam,1390,2.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,14:35,04:25,13h 50m,2 stops,Multi Stopover,13376,saudia,jeddah,830,2.0,JED
Saudia,2019-06-12,Jeddah,London,Jeddah → London,18:30,19:15,24h 45m,2 stops,Multi Stopover,12488,saudia,jeddah,1485,2.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,15:00,04:25,13h 25m,1 stop,No Meal,6017,saudia,jeddah,805,1.0,JED
Saudia,2019-06-15,Riyadh,Jeddah,Riyadh → Jeddah,08:30,11:20,2h 50m,non-stop,Express Flight,4823,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-21,Jeddah,London,Jeddah → London,09:45,09:25,23h 40m,1 stop,Standard Stopover,7532,saudia,jeddah,1420,1.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:25,05:35,20h 10m,2 stops,Multi Stopover,11432,saudia,dammam,1210,2.0,DMM
Saudia,2019-06-06,Riyadh,Jeddah,Riyadh → Jeddah,19:30,22:15,2h 45m,non-stop,Express Flight,5088,saudia,riyadh,165,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:10,11:20,5h 10m,1 stop,Standard Stopover,5351,saudia,jeddah,310,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,07:10,23:25,16h 15m,1 stop,Standard Stopover,8610,saudia,dammam,975,1.0,DMM
Saudia,2019-03-06,Jeddah,London,Jeddah → London,05:40,04:25,22h 45m,2 stops,No Meal,17271,saudia,jeddah,1365,2.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,17:00,14:25,21h 25m,1 stop,No Meal,9314,saudia,dammam,1285,1.0,DMM
Saudia,2019-03-27,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,Express Flight,3847,saudia,dammam,140,0.0,DMM
Saudia,2019-05-15,Jeddah,London,Jeddah → London,09:00,19:15,10h 15m,1 stop,Standard Stopover,8372,saudia,jeddah,615,1.0,JED
Saudia,2019-06-15,Jeddah,London,Jeddah → London,10:35,19:00,8h 25m,1 stop,Standard Stopover,10877,saudia,jeddah,505,1.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,2h 50m,non-stop,Express Flight,4423,saudia,riyadh,170,0.0,RUH
Flynas,2019-03-15,Abha,Dammam,Abha → Dammam,22:05,00:30,2h 25m,non-stop,Express Flight,6297,flynas,abha,145,0.0,AHB
Saudia,2019-06-27,Jeddah,London,Jeddah → London,14:40,17:50,3h 10m,non-stop,Express Flight,6216,saudia,jeddah,190,0.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,10:00,21:00,11h,1 stop,Standard Stopover,7933,saudia,jeddah,660,1.0,JED
Saudia,2019-06-15,Jeddah,London,Jeddah → London,04:55,12:35,7h 40m,1 stop,Standard Stopover,10678,saudia,jeddah,460,1.0,JED
Saudia,2019-03-18,Medina,Cairo,Medina → Cairo,22:45,00:10,1h 25m,non-stop,Express Flight,2017,saudia,medina,85,0.0,MED
Saudia,2019-06-18,Jeddah,London,Jeddah → London,14:20,17:35,3h 15m,non-stop,Express Flight,5000,saudia,jeddah,195,0.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,05:55,19:15,13h 20m,2 stops,Multi Stopover,18736,saudia,jeddah,800,2.0,JED
Saudia,2019-05-01,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,3h,non-stop,No Meal,4030,saudia,riyadh,180,0.0,RUH
Saudia,2019-05-18,Jeddah,London,Jeddah → London,19:30,12:35,17h 5m,2 stops,No Meal,10368,saudia,jeddah,1025,2.0,JED
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,16:30,09:20,16h 50m,1 stop,No Meal,9663,saudia,dammam,1010,1.0,DMM
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,19:30,22:15,2h 45m,non-stop,Express Flight,5613,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,14:05,08:15,18h 10m,1 stop,No Meal,7757,saudia,dammam,1090,1.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,07:35,16:10,8h 35m,1 stop,Standard Stopover,6442,saudia,jeddah,515,1.0,JED
Saudia,2019-05-06,Medina,Cairo,Medina → Cairo,19:05,20:35,1h 30m,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,06:10,08:55,2h 45m,non-stop,Express Flight,3758,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:55,22:25,14h 30m,1 stop,Standard Stopover,6152,saudia,jeddah,870,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:00,21:00,14h,1 stop,Standard Stopover,7618,saudia,jeddah,840,1.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,19:45,19:15,23h 30m,2 stops,Multi Stopover,12646,saudia,jeddah,1410,2.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,14:05,22:35,8h 30m,1 stop,Standard Stopover,14781,saudia,dammam,510,1.0,DMM
Saudia,2019-06-27,Jeddah,London,Jeddah → London,10:00,01:30,15h 30m,1 stop,Standard Stopover,13377,saudia,jeddah,930,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:00,14:15,3h 15m,non-stop,Express Flight,9564,saudia,jeddah,195,0.0,JED
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,11:40,14:35,2h 55m,non-stop,Express Flight,6113,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,06:45,09:25,26h 40m,2 stops,2 Long layover,26480,saudia,riyadh,1600,2.0,RUH
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,3h,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,05:45,07:05,1h 20m,non-stop,Express Flight,1759,saudia,medina,80,0.0,MED
Saudia,2019-06-12,Jeddah,London,Jeddah → London,17:10,01:30,8h 20m,1 stop,Standard Stopover,5883,saudia,jeddah,500,1.0,JED
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,10:00,12:45,2h 45m,non-stop,Express Flight,5176,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-27,Dammam,Riyadh,Dammam → Riyadh,20:25,23:10,2h 45m,non-stop,Express Flight,4804,saudia,dammam,165,0.0,DMM
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,11:40,14:30,2h 50m,non-stop,Express Flight,3398,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,12:00,07:55,19h 55m,2 stops,Multi Stopover,9416,saudia,dammam,1195,2.0,DMM
Saudia,2019-06-21,Dammam,Riyadh,Dammam → Riyadh,06:55,09:30,2h 35m,non-stop,No Baggage,3841,saudia,dammam,155,0.0,DMM
Saudia,2019-06-27,Jeddah,London,Jeddah → London,20:55,19:00,22h 5m,1 stop,No Meal,10262,saudia,jeddah,1325,1.0,JED
Saudia,2019-06-24,Dammam,Riyadh,Dammam → Riyadh,22:15,00:50,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-04-03,Jeddah,London,Jeddah → London,02:15,12:35,10h 20m,1 stop,No Meal,5177,saudia,jeddah,620,1.0,JED
Saudia,2019-05-09,Medina,Cairo,Medina → Cairo,20:05,21:40,1h 35m,non-stop,Express Flight,2437,saudia,medina,95,0.0,MED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,06:00,13:20,7h 20m,1 stop,Standard Stopover,8422,saudia,jeddah,440,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,08:00,21:00,13h,1 stop,Standard Stopover,13797,saudia,jeddah,780,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,09:40,04:25,18h 45m,2 stops,No Meal,10368,saudia,jeddah,1125,2.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,17:10,01:30,8h 20m,1 stop,Standard Stopover,7081,saudia,jeddah,500,1.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,04:55,16:10,11h 15m,1 stop,Standard Stopover,8513,saudia,jeddah,675,1.0,JED
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,08:15,12:15,4h,1 stop,Standard Stopover,6273,saudia,riyadh,240,1.0,RUH
Saudia,2019-06-09,Medina,Cairo,Medina → Cairo,15:00,16:25,1h 25m,non-stop,Express Flight,3100,saudia,medina,85,0.0,MED
Saudia,2019-06-18,Dammam,Riyadh,Dammam → Riyadh,22:15,00:50,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,19:55,22:35,2h 40m,non-stop,Express Flight,7229,saudia,riyadh,160,0.0,RUH
Saudia,2019-04-18,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,2h 25m,non-stop,No Baggage,3841,saudia,dammam,145,0.0,DMM
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,12h 15m,1 stop,No Meal,8586,saudia,dammam,735,1.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,08:30,19:00,10h 30m,1 stop,Standard Stopover,11200,saudia,jeddah,630,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,07:05,13:20,6h 15m,1 stop,Standard Stopover,17267,saudia,jeddah,375,1.0,JED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,18:55,10:05,15h 10m,1 stop,No Meal,8586,saudia,dammam,910,1.0,DMM
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,16:50,05:35,12h 45m,2 stops,Multi Stopover,11432,saudia,dammam,765,2.0,DMM
Saudia,2019-06-01,Jeddah,London,Jeddah → London,18:45,19:15,24h 30m,2 stops,Multi Stopover,12940,saudia,jeddah,1470,2.0,JED
Saudia,2019-03-01,Medina,Cairo,Medina → Cairo,21:20,22:45,1h 25m,non-stop,Express Flight,12475,saudia,medina,85,0.0,MED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,16:55,22:35,5h 40m,1 stop,No Meal,11134,saudia,dammam,340,1.0,DMM
Saudia,2019-04-18,Dammam,Riyadh,Dammam → Riyadh,09:35,12:20,2h 45m,non-stop,Express Flight,5644,saudia,dammam,165,0.0,DMM
Saudia,2019-06-12,Jeddah,London,Jeddah → London,11:25,19:00,7h 35m,1 stop,Standard Stopover,10877,saudia,jeddah,455,1.0,JED
Saudia,2019-04-21,Riyadh,Jeddah,Riyadh → Jeddah,06:00,08:45,2h 45m,non-stop,Express Flight,7229,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,16:30,18:15,25h 45m,1 stop,No Meal,8586,saudia,dammam,1545,1.0,DMM
Saudia,2019-06-12,Jeddah,London,Jeddah → London,05:30,19:00,13h 30m,2 stops,No Meal,10368,saudia,jeddah,810,2.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,16:40,19:15,26h 35m,2 stops,Multi Stopover,9863,saudia,jeddah,1595,2.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,07:10,12:40,5h 30m,1 stop,Standard Stopover,4864,saudia,dammam,330,1.0,DMM
Saudia,2019-03-12,Dammam,Riyadh,Dammam → Riyadh,19:35,22:05,2h 30m,non-stop,Express Flight,4384,saudia,dammam,150,0.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,06:50,07:40,24h 50m,2 stops,Multi Stopover,13591,saudia,jeddah,1490,2.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,09:35,19:10,9h 35m,1 stop,No Meal,12384,saudia,dammam,575,1.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,15:00,04:25,13h 25m,1 stop,No Meal,12373,saudia,jeddah,805,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,05:30,19:00,13h 30m,2 stops,No Meal,10368,saudia,jeddah,810,2.0,JED
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,05:50,12:30,30h 40m,2 stops,Multi Stopover,12723,saudia,dammam,1840,2.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,22:00,18:50,20h 50m,1 stop,Standard Stopover,12242,saudia,jeddah,1250,1.0,JED
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,2h 55m,non-stop,No Meal,5769,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-21,Jeddah,London,Jeddah → London,07:30,21:00,13h 30m,1 stop,Standard Stopover,7006,saudia,jeddah,810,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,21:00,19:15,22h 15m,1 stop,Standard Stopover,8372,saudia,jeddah,1335,1.0,JED
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,14:05,09:20,19h 15m,1 stop,Standard Stopover,14178,saudia,dammam,1155,1.0,DMM
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,14:05,09:00,18h 55m,1 stop,Standard Stopover,20800,saudia,riyadh,1135,1.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,07:10,09:05,25h 55m,1 stop,Standard Stopover,8452,saudia,dammam,1555,1.0,DMM
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,21:10,18:15,21h 5m,1 stop,No Meal,10844,saudia,dammam,1265,1.0,DMM
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,21:00,23:50,2h 50m,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,16:30,20:45,28h 15m,1 stop,Standard Stopover,12681,saudia,dammam,1695,1.0,DMM
Saudia,2019-04-06,Jeddah,London,Jeddah → London,06:05,09:25,27h 20m,1 stop,Standard Stopover,4487,saudia,jeddah,1640,1.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,14:05,19:50,5h 45m,1 stop,Standard Stopover,14571,saudia,dammam,345,1.0,DMM
Saudia,2019-04-27,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,No Baggage,3841,saudia,dammam,140,0.0,DMM
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,Express Flight,3873,saudia,dammam,140,0.0,DMM
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,16:50,13:45,20h 55m,2 stops,Multi Stopover,16372,saudia,dammam,1255,2.0,DMM
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,09:25,05:25,20h,2 stops,Multi Stopover,14897,saudia,dammam,1200,2.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,10:35,19:15,8h 40m,1 stop,Standard Stopover,8614,saudia,jeddah,520,1.0,JED
Saudia,2019-06-27,Jeddah,London,Jeddah → London,16:40,19:15,26h 35m,2 stops,Multi Stopover,9653,saudia,jeddah,1595,2.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,19:20,23:45,4h 25m,1 stop,Standard Stopover,3574,saudia,dammam,265,1.0,DMM
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,20:00,16:20,20h 20m,1 stop,No Meal,7064,saudia,dammam,1220,1.0,DMM
Saudia,2019-06-21,Medina,Cairo,Medina → Cairo,09:10,10:40,1h 30m,non-stop,Express Flight,5755,saudia,medina,90,0.0,MED
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,16:50,13:45,20h 55m,2 stops,Multi Stopover,13432,saudia,dammam,1255,2.0,DMM
Saudia,2019-05-09,Jeddah,London,Jeddah → London,07:00,19:15,12h 15m,1 stop,Standard Stopover,8669,saudia,jeddah,735,1.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,02:15,11:30,9h 15m,1 stop,Standard Stopover,17057,saudia,jeddah,555,1.0,JED
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,14:05,09:30,19h 25m,1 stop,Standard Stopover,17261,saudia,riyadh,1165,1.0,RUH
Saudia,2019-06-06,Jeddah,London,Jeddah → London,15:15,01:30,10h 15m,1 stop,Standard Stopover,6795,saudia,jeddah,615,1.0,JED
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,14:05,20:45,6h 40m,1 stop,No Meal,9663,saudia,dammam,400,1.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,08:45,19:00,10h 15m,1 stop,Standard Stopover,11789,saudia,jeddah,615,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,18:15,19:00,24h 45m,1 stop,No Meal,10262,saudia,jeddah,1485,1.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,11:15,18:30,7h 15m,1 stop,Standard Stopover,8844,saudia,dammam,435,1.0,DMM
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,No Meal,4544,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,07:00,13:20,6h 20m,1 stop,Standard Stopover,6148,saudia,jeddah,380,1.0,JED
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,20:05,21:40,1h 35m,non-stop,Express Flight,2227,saudia,medina,95,0.0,MED
Saudia,2019-06-12,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,Multi Stopover,13292,saudia,jeddah,1375,2.0,JED
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,23:25,02:10,2h 45m,non-stop,Express Flight,3383,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,20:00,19:00,23h,2 stops,Multi Stopover,14300,saudia,jeddah,1380,2.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,18:55,12:00,17h 5m,1 stop,No Meal,10844,saudia,dammam,1025,1.0,DMM
Saudia,2019-06-12,Jeddah,London,Jeddah → London,08:45,13:15,4h 30m,1 stop,No Baggage,5158,saudia,jeddah,270,1.0,JED
Saudia,2019-06-27,Jeddah,London,Jeddah → London,23:05,12:35,13h 30m,2 stops,Multi Stopover,12819,saudia,jeddah,810,2.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,16:00,01:30,9h 30m,1 stop,Standard Stopover,6628,saudia,jeddah,570,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,10:00,12:35,26h 35m,1 stop,No Meal,10262,saudia,jeddah,1595,1.0,JED
Saudia,2019-04-21,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,No Meal,4544,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-09,Jeddah,London,Jeddah → London,18:15,19:00,24h 45m,1 stop,No Meal,12373,saudia,jeddah,1485,1.0,JED
Saudia,2019-05-15,Jeddah,London,Jeddah → London,05:00,07:40,26h 40m,2 stops,Multi Stopover,11281,saudia,jeddah,1600,2.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,14:20,22:30,8h 10m,1 stop,Standard Stopover,6938,saudia,jeddah,490,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,10:20,21:00,10h 40m,1 stop,Standard Stopover,15147,saudia,jeddah,640,1.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:00,07:40,26h 40m,2 stops,Multi Stopover,11228,saudia,jeddah,1600,2.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,02:00,07:25,5h 25m,1 stop,Standard Stopover,5636,saudia,jeddah,325,1.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,2h 50m,non-stop,No Baggage,4319,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,20:00,22:55,2h 55m,non-stop,Express Flight,6144,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,08:25,19:50,11h 25m,1 stop,Standard Stopover,14781,saudia,dammam,685,1.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,09:10,01:35,16h 25m,1 stop,Standard Stopover,8765,saudia,jeddah,985,1.0,JED
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,06:30,04:40,22h 10m,1 stop,No Meal,8586,saudia,dammam,1330,1.0,DMM
Saudia,2019-05-12,Medina,Cairo,Medina → Cairo,12:00,13:30,1h 30m,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED
Flynas,2019-05-21,Abha,Dammam,Abha → Dammam,13:15,15:35,2h 20m,non-stop,Express Flight,3597,flynas,abha,140,0.0,AHB
Saudia,2019-05-18,Medina,Cairo,Medina → Cairo,07:05,08:30,1h 25m,non-stop,No Meal,4050,saudia,medina,85,0.0,MED
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,08:00,21:20,13h 20m,1 stop,No Meal,11087,saudia,riyadh,800,1.0,RUH
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,3h 5m,non-stop,Express Flight,8016,saudia,riyadh,185,0.0,RUH
Saudia,2019-03-06,Jeddah,London,Jeddah → London,10:20,01:35,15h 15m,1 stop,Standard Stopover,15147,saudia,jeddah,915,1.0,JED
Saudia,2019-04-01,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-01,Jeddah,London,Jeddah → London,09:40,12:35,26h 55m,2 stops,Multi Stopover,13014,saudia,jeddah,1615,2.0,JED
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,02:35,04:05,1h 30m,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,5613,saudia,riyadh,155,0.0,RUH
Saudia,2019-04-27,Jeddah,London,Jeddah → London,21:50,03:35,5h 45m,1 stop,Standard Stopover,6307,saudia,jeddah,345,1.0,JED
