Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
1,27/06/2019,0,1,DEL → BLR → COK,13:30,23:00,9h 30m,1,No info,8907
1,09/03/2019,4,2,BLR → GOI → DEL,17:00,03:40 13 Mar,10h 40m,1,No info,8767
2,27/03/2019,0,1,DEL → BOM → COK,19:45,04:25 28 Mar,8h 40m,1,No info,12242
1,24/05/2019,1,Banglore,CCU → HYD → BLR,19:00,04:40 25 May,9h 40m,1,No info,6327
0,24/05/2019,3,4,MAA → CCU,09:45,12:00,2h 15m,0,No check-in baggage included,3543
3,3/06/2019,0,1,DEL → BOM → COK,08:00,19:15,11h 15m,1,No info,15058
2,12/03/2019,4,2,BLR → BOM → DEL,18:55,18:25 13 Mar,23h 30m,1,In-flight meal not included,11087
2,9/05/2019,1,Banglore,CCU → BOM → BLR,20:00,04:40 10 May,8h 40m,1,No info,13941
0,1/06/2019,0,1,DEL → MAA → COK,15:45,22:05,6h 20m,1,No info,7317
2,9/05/2019,0,1,DEL → AMD → BOM → COK,19:10,19:00 10 May,23h 50m,2,No info,15129
2,24/05/2019,1,Banglore,CCU → BOM → BLR,21:10,10:05 25 May,12h 55m,1,In-flight meal not included,9663
0,24/04/2019,0,1,DEL → BOM → COK,16:00,21:00,5h,1,No info,5065
1,27/06/2019,0,1,DEL → BLR → COK,09:45,23:00,13h 15m,1,No info,8907
0,21/03/2019,1,Banglore,CCU → BLR,09:00,11:30,2h 30m,0,No info,4148
3,9/06/2019,0,1,DEL → BOM → COK,14:00,21:00,7h,1,No info,13587
2,6/06/2019,0,1,DEL → BOM → COK,21:50,04:25 07 Jun,6h 35m,1,In-flight meal not included,10262
2,18/03/2019,4,2,BLR → BOM → DEL,14:05,08:15 16 Mar,18h 10m,1,No info,12284
2,15/05/2019,1,Banglore,CCU → BOM → BLR,18:55,16:20 16 May,21h 25m,1,No info,14781
2,18/05/2019,1,Banglore,CCU → BOM → BLR,08:25,09:20 19 May,24h 55m,1,In-flight meal not included,9663
0,01/03/2019,4,2,BLR → DEL,13:00,15:50,2h 50m,0,No info,19685
1,12/05/2019,1,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1,No info,10203
2,15/05/2019,1,Banglore,CCU → BOM → BLR,06:30,04:40 16 May,22h 10m,1,No info,13941
1,01/03/2019,4,2,BLR → DEL,21:10,23:55,2h 45m,0,No info,25703
2,9/06/2019,0,1,DEL → BOM → COK,14:00,04:25 10 Jun,14h 25m,1,In-flight meal not included,10262
0,1/05/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No check-in baggage included,3543
0,6/04/2019,1,Banglore,CCU → BLR,14:55,17:25,2h 30m,0,No check-in baggage included,3841
2,18/05/2019,0,1,DEL → BOM → COK,11:30,19:00,7h 30m,1,No info,15554
2,24/05/2019,1,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1,In-flight meal not included,10844
2,12/06/2019,1,Banglore,CCU → DEL → BLR,17:00,14:25 13 Jun,21h 25m,1,No info,12692
2,9/06/2019,2,3,BOM → HYD,19:35,21:05,1h 30m,0,In-flight meal not included,3210
1,15/05/2019,0,1,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2,No info,9601
3,15/06/2019,0,1,DEL → BOM → COK,13:00,01:30 16 Jun,12h 30m,1,No info,13377
2,24/03/2019,1,Banglore,CCU → BOM → BLR,18:55,18:10 25 Mar,23h 15m,1,In-flight meal not included,11134
3,27/03/2019,0,1,DEL → BOM → COK,08:55,21:00,12h 5m,1,No info,8055
2,27/03/2019,0,1,DEL → BOM → COK,17:30,04:25 28 Mar,10h 55m,1,No info,12242
1,09/03/2019,4,2,BLR → COK → DEL,22:00,23:20 13 Mar,25h 20m,1,No info,8425
0,15/06/2019,2,3,BOM → HYD,05:45,07:15,1h 30m,0,No info,2753
0,27/05/2019,4,0,BLR → DEL,21:10,00:05 28 May,2h 55m,0,No info,3311
0,12/06/2019,1,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1,No info,4226
2,01/03/2019,4,2,BLR → BOM → DEL,08:55,05:05 02 Mar,20h 10m,1,1 Long layover,26890
3,24/06/2019,0,1,DEL → BOM → COK,06:00,19:00,13h,1,No info,12524
0,21/03/2019,1,Banglore,CCU → BLR,17:15,19:45,2h 30m,0,No info,3847
2,1/04/2019,1,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1,No info,12681
2,6/06/2019,0,1,DEL → LKO → BOM → COK,09:25,04:25 07 Jun,19h,2,No info,13882
2,18/05/2019,0,1,DEL → JAI → BOM → COK,09:40,12:35 19 May,26h 55m,2,No info,15129
2,6/06/2019,1,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1,In-flight meal not included,10844
2,12/03/2019,4,2,BLR → BOM → DEL,21:25,08:15 13 Mar,10h 50m,1,No info,12547
2,9/06/2019,1,Banglore,CCU → BOM → BLR,18:55,04:40 10 Jun,9h 45m,1,No info,14178
0,3/03/2019,0,1,DEL → BOM → COK,16:00,01:35 04 Mar,9h 35m,1,No info,14871
2,9/06/2019,0,1,DEL → JAI → BOM → COK,09:40,04:25 10 Jun,18h 45m,2,In-flight meal not included,10368
3,6/03/2019,0,1,DEL → BOM → COK,08:00,21:00,13h,1,No info,15078
0,21/05/2019,1,Banglore,CCU → BLR,21:25,00:05 22 May,2h 40m,0,No info,4804
0,9/05/2019,1,Banglore,CCU → BLR,17:10,19:40,2h 30m,0,No info,3873
0,24/06/2019,1,Banglore,CCU → BLR,17:10,19:40,2h 30m,0,No check-in baggage included,3841
2,1/06/2019,0,1,DEL → BOM → COK,07:00,12:55,5h 55m,1,No info,5457
2,12/05/2019,1,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1,No info,14781
2,9/03/2019,0,1,DEL → BOM → COK,21:50,18:50 10 Mar,21h,1,No info,15764
1,12/06/2019,4,0,BLR → DEL,09:45,12:35,2h 50m,0,No info,4668
2,24/06/2019,0,1,DEL → COK,11:00,14:15,3h 15m,0,No info,9564
0,15/05/2019,0,1,DEL → BOM → COK,06:40,21:00,14h 20m,1,No info,7191
2,6/03/2019,0,1,DEL → BOM → COK,19:45,04:25 07 Mar,8h 40m,1,No info,15764
2,6/05/2019,1,Banglore,CCU → BOM → BLR,14:05,12:00 07 May,21h 55m,1,No info,14388
2,27/03/2019,0,1,DEL → BOM → COK,19:45,04:25 28 Mar,8h 40m,1,In-flight meal not included,6540
0,24/06/2019,4,0,BLR → DEL,09:30,12:20,2h 50m,0,No info,3625
3,9/05/2019,0,1,DEL → BOM → COK,07:30,19:15,11h 45m,1,No info,8266
0,18/05/2019,1,Banglore,CCU → IXB → BLR,11:15,18:30,7h 15m,1,No info,10944
0,27/03/2019,0,1,DEL → BOM → COK,16:00,21:00,5h,1,No info,5073
2,15/03/2019,4,2,BLR → BOM → DEL,05:45,12:25,6h 40m,1,In-flight meal not included,9134
1,12/06/2019,1,Banglore,CCU → DEL → BLR,20:20,20:20 13 Jun,24h,1,No info,8085
2,06/03/2019,4,2,BLR → BOM → DEL,07:00,12:25,5h 25m,1,No info,22270
1,1/04/2019,1,Banglore,CCU → DEL → VGA → BLR,07:00,10:00 02 Apr,27h,2,No info,9836
0,3/03/2019,0,1,DEL → BOM → COK,18:35,01:35 04 Mar,7h,1,No info,14871
2,12/03/2019,2,3,BOM → VNS → DEL → HYD,06:30,16:35,10h 5m,2,No info,23528
2,6/06/2019,4,0,BLR → DEL,07:10,10:10,3h,0,No info,8016
2,18/03/2019,4,2,BLR → BOM → DEL,07:00,16:10,9h 10m,1,No info,12284
3,12/06/2019,0,1,DEL → BOM → COK,06:00,21:00,15h,1,No info,7005
0,3/06/2019,1,Banglore,CCU → BLR,11:30,14:05,2h 35m,0,No info,4804
0,27/03/2019,0,1,DEL → BLR → COK,05:05,10:05,5h,1,No info,6827
1,12/05/2019,2,3,BOM → HYD,06:20,07:40,1h 20m,0,No info,3100
2,15/03/2019,2,3,BOM → HYD,19:35,21:05,1h 30m,0,In-flight meal not included,2759
2,9/05/2019,1,Banglore,CCU → DEL → BLR,20:25,21:05 10 May,24h 40m,1,No info,13067
2,15/04/2019,4,0,BLR → DEL,20:55,23:40,2h 45m,0,No info,3898
2,12/06/2019,0,1,DEL → JAI → BOM → COK,09:40,04:25 13 Jun,18h 45m,2,In-flight meal not included,10368
0,18/03/2019,4,2,BLR → DEL,05:45,08:35,2h 50m,0,No check-in baggage included,4273
0,24/05/2019,4,0,BLR → DEL,05:55,08:35,2h 40m,0,No info,3311
3,6/03/2019,0,1,DEL → BOM → COK,09:00,21:00,12h,1,In-flight meal not included,15136
3,9/04/2019,0,1,DEL → HYD → COK,07:05,18:10,11h 5m,1,No info,6601
1,24/05/2019,1,Banglore,CCU → DEL → BLR,20:20,22:40 25 May,26h 20m,1,No info,8452
2,1/05/2019,1,Banglore,CCU → DEL → BLR,17:00,14:25 02 May,21h 25m,1,In-flight meal not included,9314
0,1/06/2019,0,1,DEL → BLR → COK,02:00,07:45,5h 45m,1,No info,6386
3,24/06/2019,0,1,DEL → BOM → COK,11:30,01:30 25 Jun,14h,1,No info,13377
2,3/03/2019,2,3,BOM → HYD,02:55,04:25,1h 30m,0,No info,5678
4,18/05/2019,4,0,BLR → DEL,23:55,02:45 19 May,2h 50m,0,No info,4483
2,27/05/2019,0,1,DEL → BOM → COK,14:00,12:35 28 May,22h 35m,1,In-flight meal not included,12898
0,03/03/2019,4,2,BLR → DEL,07:10,10:05,2h 55m,0,No info,7648
2,9/06/2019,1,Banglore,CCU → BOM → BLR,06:30,23:35,17h 5m,1,No info,14571
0,27/06/2019,2,3,BOM → HYD,06:25,07:55,1h 30m,0,No info,4049
1,18/03/2019,4,2,BLR → BOM → BHO → DEL,08:50,23:25,14h 35m,2,No info,11728
0,18/04/2019,1,Banglore,CCU → BLR,06:55,09:30,2h 35m,0,No info,3873
1,9/05/2019,0,1,DEL → MAA → COK,20:40,09:25 10 May,12h 45m,1,No info,7480
2,21/06/2019,4,0,BLR → DEL,19:50,22:50,3h,0,No info,8541
2,01/03/2019,4,2,BLR → BOM → DEL,22:50,11:25 02 Mar,12h 35m,1,1 Long layover,31825
0,1/06/2019,3,4,MAA → CCU,14:45,17:05,2h 20m,0,No info,3597
2,12/03/2019,4,2,BLR → BOM → DEL,21:25,15:15 13 Mar,17h 50m,1,No info,13817
2,24/05/2019,1,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1,No info,14571
4,15/06/2019,0,1,DEL → BLR → COK,16:45,07:10 16 Jun,14h 25m,1,No info,6853
2,27/05/2019,0,1,DEL → AMD → BOM → COK,23:05,04:25 29 May,29h 20m,2,No info,16704
0,27/05/2019,4,0,BLR → DEL,09:30,12:20,2h 50m,0,No check-in baggage included,3573
1,15/05/2019,1,Banglore,CCU → DEL → BLR,17:00,18:50 16 May,25h 50m,1,No info,9345
2,15/06/2019,0,1,DEL → JAI → BOM → COK,05:30,04:25 16 Jun,22h 55m,2,No info,13014
3,12/06/2019,0,1,DEL → BOM → COK,08:00,21:00,13h,1,No info,13797
1,03/03/2019,4,2,BLR → HBX → BOM → NAG → DEL,12:00,10:35 07 Mar,22h 35m,3,No info,12358
3,9/03/2019,0,1,DEL → BOM → COK,18:15,01:35 10 Mar,7h 20m,1,In-flight meal not included,14086
0,3/05/2019,3,4,MAA → CCU,19:35,21:55,2h 20m,0,No info,3597
2,24/05/2019,1,Banglore,CCU → BOM → BLR,18:55,08:15 25 May,13h 20m,1,No info,13731
2,21/05/2019,0,1,DEL → BOM → COK,19:45,04:25 22 May,8h 40m,1,In-flight meal not included,12898
2,6/06/2019,0,1,DEL → BOM → COK,16:00,04:25 07 Jun,12h 25m,1,No info,14714
1,12/04/2019,4,0,BLR → DEL,11:30,14:20,2h 50m,0,No info,5403
2,24/06/2019,4,0,BLR → DEL,06:00,08:45,2h 45m,0,In-flight meal not included,5769
4,24/03/2019,1,Banglore,CCU → BLR,10:20,12:55,2h 35m,0,No info,5620
0,18/06/2019,0,1,DEL → COK,05:35,08:50,3h 15m,0,No info,5000
1,6/05/2019,0,1,,09:45,09:25 07 May,23h 40m,-1,No info,7480
1,21/03/2019,0,1,DEL → LKO → BOM → COK,12:20,19:15 22 Mar,30h 55m,2,No info,10703
3,18/05/2019,0,1,DEL → BOM → COK,11:30,21:00,9h 30m,1,No info,13727
2,12/05/2019,1,Banglore,CCU → BOM → BLR,20:00,09:20 13 May,13h 20m,1,No info,14388
1,6/06/2019,1,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 Jun,15h 20m,2,No info,13033
2,01/03/2019,4,2,BLR → BOM → DEL,08:00,07:40 02 Mar,23h 40m,1,No info,22270
0,27/05/2019,0,1,DEL → LKO → COK,21:50,03:35 28 May,5h 45m,1,No info,6769
4,24/05/2019,1,Banglore,CCU → IXR → DEL → BLR,15:10,23:30,8h 20m,2,No info,5192
2,24/05/2019,2,3,BOM → HYD,02:55,04:20,1h 25m,0,In-flight meal not included,4995
0,1/03/2019,3,4,MAA → CCU,07:55,10:15,2h 20m,0,No info,8580
1,15/06/2019,0,1,DEL → MAA → COK,12:30,09:25 16 Jun,20h 55m,1,No info,7480
2,27/04/2019,4,0,BLR → DEL,08:20,11:20,3h,0,In-flight meal not included,5198
2,6/06/2019,0,1,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2,In-flight meal not included,10368
2,6/05/2019,2,3,BOM → HYD,07:05,08:30,1h 25m,0,No info,8040
2,9/03/2019,0,1,DEL → ATQ → BOM → COK,08:20,04:25 10 Mar,20h 5m,2,No info,18909
1,1/04/2019,1,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 02 Apr,22h 25m,2,No info,12849
1,1/03/2019,0,1,DEL → BLR → COK,09:45,08:15 02 Mar,22h 30m,1,No info,22798
2,6/06/2019,1,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1,No info,14571
2,06/03/2019,4,2,BLR → BOM → DEL,14:05,08:15 07 Mar,18h 10m,1,In-flight meal not included,13502
0,27/03/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No check-in baggage included,3332
3,6/06/2019,0,1,DEL → BOM → COK,07:30,19:15,11h 45m,1,No info,7354
3,15/05/2019,0,1,DEL → BOM → COK,10:00,21:00,11h,1,No info,8073
0,21/03/2019,2,3,BOM → HYD,09:10,10:35,1h 25m,0,No info,4049
2,9/03/2019,0,1,DEL → BOM → COK,02:15,04:25 10 Mar,26h 10m,1,No info,15029
1,24/06/2019,0,1,DEL → HYD → MAA → COK,09:45,09:25 25 Jun,23h 40m,2,No info,10975
3,1/06/2019,0,1,DEL → HYD → COK,07:10,22:30,15h 20m,1,No info,7038
2,9/05/2019,0,1,DEL → BOM → COK,08:00,19:00,11h,1,No info,15554
1,12/06/2019,4,0,BLR → DEL,21:05,23:55,2h 50m,0,No info,5228
0,1/06/2019,0,1,DEL → MAA → COK,02:00,07:25,5h 25m,1,No info,5636
1,27/06/2019,0,1,DEL → JAI → BOM → COK,12:00,07:40 28 Jun,19h 40m,2,No info,9653
2,24/05/2019,1,Banglore,CCU → BOM → BLR,18:55,10:05 25 May,15h 10m,1,In-flight meal not included,8586
0,21/05/2019,2,3,BOM → HYD,13:15,14:45,1h 30m,0,No info,2017
1,24/05/2019,1,Banglore,CCU → DEL → BLR,20:20,23:25 25 May,27h 5m,1,No info,9345
2,21/03/2019,0,1,DEL → BDQ → BOM → COK,10:45,18:50 22 Mar,32h 5m,2,In-flight meal not included,9270
2,3/06/2019,0,1,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2,No info,13292
2,27/03/2019,0,1,DEL → MAA → BOM → COK,17:35,19:45 28 Mar,26h 10m,2,In-flight meal not included,8098
1,6/06/2019,0,1,DEL → MAA → COK,09:45,09:25 07 Jun,23h 40m,1,No info,7952
0,12/06/2019,0,1,DEL → BOM → COK,18:35,01:30 13 Jun,6h 55m,1,No info,5883
2,6/06/2019,4,0,BLR → DEL,19:50,22:50,3h,0,No info,8016
0,18/05/2019,1,Banglore,CCU → BLR,17:10,19:40,2h 30m,0,No info,4174
3,3/06/2019,0,1,DEL → HYD → COK,07:05,22:30,15h 25m,1,No info,10696
1,12/06/2019,4,0,BLR → DEL,17:00,19:35,2h 35m,0,No info,4878
0,1/04/2019,4,0,BLR → DEL,09:30,12:20,2h 50m,0,No info,3971
3,3/06/2019,0,1,DEL → BOM → COK,19:00,01:30 04 Jun,6h 30m,1,No info,7198
2,6/05/2019,1,Banglore,CCU → DEL → BLR,20:25,22:05 07 May,25h 40m,1,In-flight meal not included,9314
0,1/05/2019,4,0,BLR → DEL,09:30,12:20,2h 50m,0,No info,4423
0,6/04/2019,1,Banglore,CCU → BLR,06:55,09:30,2h 35m,0,No check-in baggage included,3841
3,27/03/2019,0,1,DEL → BOM → COK,10:45,19:15,8h 30m,1,No info,7154
1,15/06/2019,0,1,DEL → BOM → COK,07:00,19:15,12h 15m,1,No info,9929
3,9/05/2019,0,1,DEL → BOM → COK,11:40,19:15,7h 35m,1,No info,8266
3,12/06/2019,0,1,DEL → BOM → COK,08:30,19:00,10h 30m,1,No info,10877
0,24/06/2019,1,Banglore,CCU → BLR,15:15,17:45,2h 30m,0,No info,4804
3,15/06/2019,0,1,DEL → BOM → COK,11:30,21:00,9h 30m,1,No info,13587
0,6/03/2019,0,1,DEL → BOM → COK,04:45,13:20,8h 35m,1,No info,13611
0,6/06/2019,0,1,DEL → BOM → COK,09:15,01:30 07 Jun,16h 15m,1,No info,6628
0,12/06/2019,0,1,DEL → COK,14:25,17:40,3h 15m,0,No info,5601
0,15/04/2019,0,1,DEL → MAA → COK,06:05,11:20,5h 15m,1,No info,5583
0,21/05/2019,4,0,BLR → DEL,10:10,13:00,2h 50m,0,No info,3943
0,24/03/2019,4,2,BLR → DEL,04:00,06:50,2h 50m,0,No info,4777
2,12/05/2019,1,Banglore,CCU → BOM → BLR,20:00,12:00 13 May,16h,1,In-flight meal not included,9663
2,1/06/2019,0,1,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2,In-flight meal not included,10368
0,15/06/2019,0,1,DEL → BOM → COK,18:35,01:30 16 Jun,6h 55m,1,No info,5883
0,27/04/2019,1,Banglore,CCU → BLR,11:30,14:05,2h 35m,0,No info,4804
1,03/03/2019,4,2,BLR → DEL,16:00,18:35,2h 35m,0,No info,13383
3,1/06/2019,0,1,DEL → HYD → COK,13:15,22:30,9h 15m,1,No info,9646
2,1/05/2019,1,Banglore,CCU → DEL → BLR,17:00,19:10 02 May,26h 10m,1,No info,11467
4,12/05/2019,1,Banglore,CCU → DEL → BLR,22:40,10:40 13 May,12h,1,No info,5192
2,12/06/2019,0,1,DEL → NAG → BOM → COK,06:45,04:25 13 Jun,21h 40m,2,No info,13376
4,03/03/2019,4,2,BLR → DEL,23:25,02:10 07 Mar,2h 45m,0,No info,6477
3,18/05/2019,0,1,DEL → BOM → COK,09:00,21:00,12h,1,No info,13727
1,18/05/2019,1,Banglore,CCU → DEL → BLR,17:00,20:20 19 May,27h 20m,1,No info,9555
2,24/06/2019,0,1,DEL → AMD → BOM → COK,19:10,19:00 25 Jun,23h 50m,2,No info,12819
1,6/03/2019,2,3,BOM → DEL → HYD,10:25,22:55,12h 30m,1,No info,12395
2,15/06/2019,0,1,DEL → BOM → COK,19:15,04:25 16 Jun,9h 10m,1,In-flight meal not included,10262
2,21/05/2019,1,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1,No info,14781
2,12/05/2019,2,3,BOM → HYD,10:20,11:50,1h 30m,0,No info,5678
0,15/05/2019,1,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1,No info,7804
2,27/06/2019,0,1,DEL → BOM → COK,15:00,19:00 28 Jun,28h,1,In-flight meal not included,10262
2,18/05/2019,4,0,BLR → DEL,19:50,22:50,3h,0,In-flight meal not included,5198
0,3/05/2019,2,3,BOM → HYD,06:25,07:55,1h 30m,0,No info,4049
4,15/06/2019,4,0,BLR → DEL,11:10,13:55,2h 45m,0,No info,3383
1,27/05/2019,0,1,DEL → BLR → COK,17:40,23:00,5h 20m,1,No info,7174
1,15/05/2019,0,1,DEL → BLR → COK,20:30,23:00 16 May,26h 30m,1,No info,8907
2,1/06/2019,0,1,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2,No info,13014
2,6/05/2019,1,Banglore,CCU → BOM → BLR,21:10,08:15 07 May,11h 5m,1,No info,13584
4,15/05/2019,1,Banglore,CCU → BLR,22:50,01:20 16 May,2h 30m,0,No info,4107
2,15/03/2019,2,3,BOM → HYD,02:55,04:25,1h 30m,0,In-flight meal not included,2071
2,9/05/2019,0,1,DEL → BOM → COK,20:55,04:25 10 May,7h 30m,1,In-flight meal not included,12373
1,12/03/2019,4,2,BLR → BOM → IXC → DEL,08:50,13:55 13 Mar,29h 5m,2,No info,13303
2,12/06/2019,1,Banglore,CCU → BOM → BLR,16:30,10:05 13 Jun,17h 35m,1,In-flight meal not included,8529
2,6/06/2019,1,Banglore,CCU → BOM → BLR,18:55,19:50 07 Jun,24h 55m,1,No info,14571
2,27/05/2019,0,1,DEL → AMD → BOM → COK,23:05,04:25 29 May,29h 20m,2,No info,15129
2,9/06/2019,4,0,BLR → DEL,08:20,11:20,3h,0,No info,8016
0,6/06/2019,1,Banglore,CCU → BLR,21:25,00:05 07 Jun,2h 40m,0,No info,4804
1,09/03/2019,4,2,BLR → HYD → DEL,06:50,12:15,5h 25m,1,No info,5118
2,18/05/2019,1,Banglore,CCU → BOM → BLR,08:25,08:15 19 May,23h 50m,1,In-flight meal not included,9663
1,9/06/2019,1,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 10 Jun,30h 40m,2,No info,12723
2,12/05/2019,4,0,BLR → DEL,20:55,23:40,2h 45m,0,No info,3419
2,12/03/2019,4,2,BLR → BOM → DEL,22:55,10:45 13 Mar,11h 50m,1,In-flight meal not included,11087
0,12/04/2019,1,Banglore,CCU → BLR,22:15,00:50 13 Apr,2h 35m,0,No info,4174
2,9/06/2019,0,1,DEL → BOM → COK,08:00,04:25 10 Jun,20h 25m,1,In-flight meal not included,10262
2,15/06/2019,0,1,DEL → IDR → BOM → COK,09:35,12:35 16 Jun,27h,2,No info,12609
1,3/06/2019,4,0,BLR → DEL,07:00,09:40,2h 40m,0,No info,4668
0,24/05/2019,2,3,BOM → HYD,22:45,00:15 25 May,1h 30m,0,No check-in baggage included,1965
0,1/06/2019,2,3,BOM → HYD,06:25,07:55,1h 30m,0,No info,4049
1,12/04/2019,1,Banglore,CCU → BLR,14:15,16:45,2h 30m,0,No info,5195
0,18/05/2019,1,Banglore,CCU → BLR,20:20,22:55,2h 35m,0,No info,4804
0,03/03/2019,4,2,BLR → DEL,13:00,15:50,2h 50m,0,No info,7648
0,3/05/2019,3,4,MAA → CCU,07:55,10:15,2h 20m,0,No info,3850
1,15/04/2019,4,0,BLR → DEL,10:00,12:45,2h 45m,0,No info,6121
0,18/06/2019,3,4,MAA → CCU,05:15,07:40,2h 25m,0,No info,3540
2,15/03/2019,4,2,BLR → BOM → DEL,05:45,11:25,5h 40m,1,In-flight meal not included,9134
2,6/06/2019,1,Banglore,CCU → BOM → BLR,18:55,22:35 07 Jun,27h 40m,1,In-flight meal not included,10844
0,3/06/2019,3,4,MAA → CCU,22:05,00:25 04 Jun,2h 20m,0,No info,5277
0,6/04/2019,0,1,DEL → BOM → COK,16:00,21:00,5h,1,No info,5073
0,24/06/2019,1,Banglore,CCU → BLR,06:55,09:30,2h 35m,0,No check-in baggage included,3841
3,3/06/2019,0,1,DEL → BOM → COK,07:30,19:00,11h 30m,1,No info,10877
2,27/03/2019,0,1,DEL → BOM → COK,17:30,19:45 28 Mar,26h 15m,1,In-flight meal not included,5406
2,9/06/2019,1,Banglore,CCU → DEL → BLR,17:00,09:45 10 Jun,16h 45m,1,No info,14151
2,3/06/2019,0,1,DEL → BDQ → BOM → COK,18:25,12:35 04 Jun,18h 10m,2,No info,14237
0,24/06/2019,2,3,BOM → HYD,01:40,03:10,1h 30m,0,No info,2754
1,18/05/2019,1,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1,No info,11306
4,1/05/2019,1,Banglore,CCU → DEL → BLR,22:40,10:40 02 May,12h,1,No info,5192
1,12/06/2019,3,4,MAA → CCU,07:05,09:20,2h 15m,0,No info,3687
3,3/06/2019,0,1,DEL → BOM → COK,03:50,19:00,15h 10m,1,No info,12192
2,27/05/2019,0,1,DEL → BOM → COK,13:00,19:00,6h,1,In-flight meal not included,12898
2,9/06/2019,0,1,DEL → BOM → COK,19:45,19:00 10 Jun,23h 15m,1,No info,14924
0,24/05/2019,1,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1,No info,8479
3,27/05/2019,0,1,DEL → BOM → COK,14:00,01:30 28 May,11h 30m,1,In-flight meal not included,6943
3,27/06/2019,0,1,DEL → BOM → COK,06:40,19:15,12h 35m,1,No info,7354
3,6/06/2019,0,1,DEL → BOM → COK,09:00,19:00,10h,1,No info,12192
0,3/05/2019,4,0,BLR → DEL,21:15,00:15 04 May,3h,0,No info,3943
2,6/05/2019,0,1,DEL → AMD → BOM → COK,19:10,19:00 07 May,23h 50m,2,No info,15129
1,9/04/2019,4,0,BLR → DEL,07:00,09:40,2h 40m,0,No info,5403
2,27/06/2019,0,1,DEL → LKO → BOM → COK,09:25,04:25 28 Jun,19h,2,No info,13882
2,21/03/2019,2,3,BOM → HYD,19:35,21:05,1h 30m,0,No info,5678
1,27/04/2019,4,0,BLR → DEL,11:30,14:20,2h 50m,0,No info,5403
1,27/06/2019,4,0,BLR → DEL,21:00,23:50,2h 50m,0,No info,4878
0,27/03/2019,0,1,DEL → HYD → MAA → COK,06:40,21:20,14h 40m,2,No info,6494
0,24/03/2019,4,2,BLR → DEL,01:30,04:15,2h 45m,0,No info,4777
1,6/06/2019,2,3,BOM → HYD,13:55,15:25,1h 30m,0,No info,3625
1,1/04/2019,1,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 02 Apr,30h 30m,2,No info,9258
2,6/06/2019,0,1,DEL → BOM → COK,13:00,19:00,6h,1,In-flight meal not included,10262
1,01/03/2019,4,2,BLR → CCU → BBI → HYD → VGA → DEL,05:50,11:20 02 Mar,29h 30m,4,Change airports,17686
0,3/04/2019,1,Banglore,CCU → BLR,15:15,17:45,2h 30m,0,No info,4174
3,21/05/2019,0,1,DEL → BOM → COK,10:20,01:30 22 May,15h 10m,1,No info,7485
1,18/05/2019,1,Banglore,CCU → JAI → BOM → BLR,08:20,11:10 19 May,26h 50m,2,No info,11222
2,1/05/2019,1,Banglore,CCU → DEL → BLR,17:00,21:05 02 May,28h 5m,1,No info,12121
1,21/05/2019,1,Banglore,CCU → JAI → BOM → BLR,08:20,18:30,10h 10m,2,No info,10697
2,9/05/2019,0,1,DEL → BOM → COK,11:30,19:00,7h 30m,1,In-flight meal not included,12373
0,21/05/2019,1,Banglore,CCU → PNQ → BLR,08:35,17:15,8h 40m,1,No info,6381
2,6/03/2019,0,1,DEL → UDR → BOM → COK,17:55,04:25 08 Mar,34h 30m,2,No info,17072
2,9/06/2019,0,1,DEL → JAI → BOM → COK,09:40,12:35 10 Jun,26h 55m,2,In-flight meal not included,10368
0,24/05/2019,4,0,BLR → DEL,18:25,21:20,2h 55m,0,No info,4823
1,3/03/2019,0,1,DEL → BLR → COK,09:45,23:00,13h 15m,1,No info,27282
0,12/06/2019,2,3,BOM → HYD,20:05,21:40,1h 35m,0,No info,2227
0,09/03/2019,4,2,BLR → DEL,00:40,03:25,2h 45m,0,No info,4545
0,21/03/2019,1,Banglore,CCU → BLR,17:15,19:55,2h 40m,0,No info,4148
